"pkey";"fkPrikaz";"fkOtdelenie";"fkProfKo";"DateInput";"PostPatVsego";"PostPatSels";"PostPatDet";"PostPatPens";"PervIzPatVsego";"PervIzPatSels";"PervIzPatPens";"PervVPatVsego";"PervVPatSels";"PervVPatPens";"VypPatVsego";"VypPatSels";"VypPatDet";"VypPatPens";"UmrPatVsego";"UmrPatSels";"UmrPatTekSutki";"DateAdd";"PervIzDet";"PervVDet";"UmrPatDet";"UmrPatPens"
4472;1;3;1;26.1.2018 0:00:00;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4473;1;1;1;26.1.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4474;1;1;3;26.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4475;1;3;3;26.1.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4476;1;2;1;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4477;1;2;3;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4478;1;3;3;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4479;1;2;2;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4480;1;1;1;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4481;1;1;3;27.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4482;1;3;1;27.1.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4483;1;2;2;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4484;1;1;1;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4485;1;1;3;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4486;1;3;3;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4487;1;3;1;28.1.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4488;1;2;3;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4489;1;2;1;28.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4490;1;1;1;29.1.2018 0:00:00;6;2;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4491;1;3;3;29.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4492;1;3;1;29.1.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;24.4.2018 0:00:00;0;0;0;0
4493;1;2;1;29.1.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4494;1;2;3;29.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4495;1;1;3;29.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4496;1;2;2;29.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4497;1;2;2;30.1.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4498;1;2;1;30.1.2018 0:00:00;4;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;24.4.2018 0:00:00;0;0;0;0
4499;1;2;3;30.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4500;1;3;3;30.1.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4501;1;3;1;30.1.2018 0:00:00;3;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4502;1;1;3;30.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4503;1;1;1;30.1.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4504;1;1;3;31.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4505;1;1;1;31.1.2018 0:00:00;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4506;1;2;1;31.1.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4507;1;2;3;31.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4508;1;3;1;31.1.2018 0:00:00;6;0;0;1;0;0;0;1;0;0;5;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4509;1;3;3;31.1.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4510;1;2;2;31.1.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4511;1;3;1;1.2.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;5;2;0;2;0;0;0;24.4.2018 0:00:00;0;0;0;0
4512;1;1;3;1.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4513;1;2;3;1.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4514;1;2;1;1.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4515;1;1;1;1.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4516;1;3;3;1.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4517;1;2;2;1.2.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4518;1;3;3;2.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4519;1;3;1;2.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4520;1;1;3;2.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4521;1;2;3;2.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4522;1;2;1;2.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4523;1;1;1;2.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4524;1;2;2;2.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4525;1;3;3;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4526;1;2;2;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4527;1;1;3;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4528;1;1;1;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4529;1;2;3;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4530;1;3;1;3.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4531;1;2;1;3.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4532;1;3;1;4.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4533;1;3;3;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4534;1;2;1;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4535;1;1;1;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4536;1;1;3;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4537;1;2;2;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4538;1;2;3;4.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4539;1;1;3;5.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4540;1;2;1;5.2.2018 0:00:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4541;1;2;3;5.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4542;1;3;1;5.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4543;1;2;2;5.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4544;1;1;1;5.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4545;1;3;3;5.2.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4546;1;2;1;6.2.2018 0:00:00;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4547;1;2;3;6.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4548;1;3;1;6.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4549;1;2;2;6.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4550;1;1;1;6.2.2018 0:00:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4551;1;1;3;6.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4552;1;3;3;6.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4553;1;2;3;7.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4554;1;1;1;7.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4555;1;3;3;7.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4556;1;3;1;7.2.2018 0:00:00;4;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4557;1;2;2;7.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4558;1;2;1;7.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4559;1;1;3;7.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4560;1;1;1;8.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4561;1;1;3;8.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4562;1;3;1;8.2.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4563;1;2;1;8.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4564;1;3;3;8.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4565;1;2;3;8.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4566;1;2;2;8.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4567;1;3;3;9.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4568;1;2;3;9.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4569;1;1;1;9.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4570;1;1;3;9.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4571;1;2;2;9.2.2018 0:00:00;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4572;1;2;1;9.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4573;1;3;1;9.2.2018 0:00:00;6;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4574;1;1;3;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4575;1;3;1;10.2.2018 0:00:00;3;0;0;1;0;0;0;0;0;0;3;2;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4576;1;2;3;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4577;1;2;2;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4578;1;2;1;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4579;1;1;1;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4580;1;3;3;10.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4581;1;2;2;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4582;1;1;1;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4583;1;1;3;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4584;1;2;1;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4585;1;2;3;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4586;1;3;1;11.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4587;1;3;3;11.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4588;1;1;3;12.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4589;1;2;1;12.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4590;1;2;2;12.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4591;1;2;3;12.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4592;1;3;1;12.2.2018 0:00:00;6;1;0;1;0;0;0;0;0;0;6;2;0;1;0;0;0;24.4.2018 0:00:00;0;0;0;0
4593;1;1;1;12.2.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;24.4.2018 0:00:00;0;0;0;0
4594;1;3;3;12.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4595;1;3;1;13.2.2018 0:00:00;2;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4596;1;2;1;13.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4597;1;2;2;13.2.2018 0:00:00;2;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4598;1;2;3;13.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4599;1;1;1;13.2.2018 0:00:00;1;1;0;1;0;0;0;0;0;0;4;0;0;2;0;0;0;24.4.2018 0:00:00;0;0;0;0
4600;1;3;3;13.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4601;1;1;3;13.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4602;1;2;3;14.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4603;1;2;2;14.2.2018 0:00:00;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4604;1;2;1;14.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4605;1;1;1;14.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4606;1;3;1;14.2.2018 0:00:00;4;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4607;1;1;3;14.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4608;1;3;3;14.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4609;1;2;2;15.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4610;1;3;3;15.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4611;1;1;1;15.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;24.4.2018 0:00:00;0;0;0;0
4612;1;2;1;15.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4613;1;3;1;15.2.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4614;1;1;3;15.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4615;1;2;3;15.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4616;1;2;2;16.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4617;1;2;3;16.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4618;1;3;1;16.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;24.4.2018 0:00:00;0;0;0;0
4619;1;3;3;16.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4620;1;2;1;16.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4621;1;1;1;16.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;24.4.2018 0:00:00;0;0;0;0
4622;1;1;3;16.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4623;1;1;3;17.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4624;1;3;1;17.2.2018 0:00:00;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4625;1;3;3;17.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4626;1;2;2;17.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4627;1;2;1;17.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4628;1;1;1;17.2.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4629;1;2;3;17.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4630;1;2;1;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4631;1;3;1;18.2.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4632;1;2;3;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4633;1;2;2;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4634;1;1;3;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4635;1;3;3;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4636;1;1;1;18.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4637;1;3;3;19.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4638;1;3;1;19.2.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4639;1;1;3;19.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4640;1;1;1;19.2.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4641;1;2;3;19.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4642;1;2;2;19.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4643;1;2;1;19.2.2018 0:00:00;1;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4644;1;3;1;20.2.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4645;1;1;1;20.2.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4646;1;2;2;20.2.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4647;1;2;3;20.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4648;1;2;1;20.2.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
4649;1;1;3;20.2.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2018 0:00:00;0;0;0;0
